,x,y,likelihood,row,col,tile,action
508,335.0567321777344,111.4339370727539,0.9999815225601196,2,0,2.0,
509,331.35577392578125,110.99330139160156,0.9999920129776,2,0,2.0,
510,328.746337890625,112.26808166503906,0.999997615814209,2,0,2.0,
511,324.9719543457031,112.72982788085938,0.9999979734420776,2,0,2.0,
512,321.99774169921875,111.8659210205078,0.9999984502792358,2,0,2.0,
513,319.58404541015625,110.59553527832033,0.999992847442627,2,0,2.0,
514,317.496337890625,110.5634536743164,0.9999843835830688,2,0,2.0,
515,314.6762084960937,110.6963882446289,0.999960958957672,2,0,2.0,
516,310.60369873046875,110.07254028320312,0.999952495098114,2,0,2.0,
517,312.1578063964844,107.63542175292967,0.9996744990348816,2,0,2.0,
518,303.33416748046875,112.21800994873048,0.9999476671218872,2,0,2.0,
519,300.90509033203125,111.75878143310548,0.9999212026596068,2,0,2.0,
520,299.9026794433594,110.8413543701172,0.9999146461486816,2,0,2.0,
521,298.1298522949219,109.1151351928711,0.9995787143707277,2,0,2.0,
522,297.6967468261719,107.6427001953125,0.9997879266738892,2,0,2.0,
523,329.7019958496094,87.83287811279297,0.9999637603759766,2,0,2.0,
524,287.9818420410156,111.43505096435548,0.9999598264694214,2,0,2.0,
525,286.2877197265625,111.59000396728516,0.999987542629242,2,0,2.0,
526,286.4309387207031,112.3857879638672,0.9999814629554749,2,0,2.0,
527,283.4315185546875,111.43067932128906,0.9999361038208008,2,0,2.0,
528,276.47576904296875,112.84882354736328,0.9999570846557616,1,0,1.0,UP
529,323.65478515625,90.25994873046876,0.9998346567153932,2,0,2.0,DOWN
530,271.288818359375,114.9240264892578,0.9999957084655762,1,0,1.0,UP
531,268.2889099121094,115.93479919433594,0.9999977946281432,1,0,1.0,
532,266.8607788085937,115.4028549194336,0.9999971389770508,1,0,1.0,
533,263.039794921875,113.5029754638672,0.9999932050704956,1,0,1.0,
534,262.4665222167969,114.16310119628906,0.999998152256012,1,0,1.0,
535,258.6282958984375,111.23713684082033,0.9999144673347472,1,0,1.0,
